rmse,position,seed
0.7009903192520142,FS,42
0.7506299018859863,CB,42
0.737568736076355,FS,42
4.183011531829834,CB,42
1.4106258153915405,CB,42
1.8794305324554443,FS,42
3.036740303039551,CB,42
2.0804905891418457,FS,42
6.249965667724609,FS,42
4.778524875640869,CB,42
3.9268720149993896,SS,42
13.195528984069824,CB,42
1.0723835229873657,FS,42
0.8343084454536438,FS,42
0.6595696210861206,CB,42
1.194616675376892,SS,42
2.2364397048950195,CB,42
1.1485099792480469,FS,42
4.526554107666016,CB,42
1.7826032638549805,SS,42
5.215369701385498,CB,42
3.11691951751709,CB,42
1.238455891609192,FS,42
2.850972890853882,CB,42
2.7841782569885254,FS,42
0.6028684973716736,CB,42
0.4489506185054779,FS,42
0.3604401648044586,CB,42
0.7509878873825073,FS,42
1.059314250946045,FS,42
0.5128253698348999,CB,42
0.6533380150794983,SS,42
0.8114185333251953,CB,42
1.49532151222229,CB,42
0.3076884150505066,FS,42
1.6520122289657593,CB,42
1.1149446964263916,SS,42
0.1922042965888977,CB,42
1.9946942329406738,CB,42
1.2179949283599854,CB,42
1.0588041543960571,CB,42
3.046062707901001,FS,42
2.1326911449432373,CB,42
2.685697078704834,FS,42
3.1370749473571777,CB,42
1.8289203643798828,CB,42
2.4985127449035645,FS,42
1.021533489227295,FS,42
0.9323838353157043,FS,42
3.4496514797210693,CB,42
1.0441691875457764,SS,42
2.3167824745178223,CB,42
2.847073793411255,CB,42
0.7009316682815552,FS,42
